matrix,Version,Initialization,FeatureExtraction,Inference,Format
G37,tuned,0.163004,0.000254271,6.9577e-05,1
G3_circuit,baseline,0.162702,0.168337,0.000105423,1
G3_circuit,tuned,0.16234,0.165526,9.4554e-05,1
G42,baseline,0.163023,0.000263324,7.2631e-05,1
G42,tuned,0.160597,0.000250788,6.8745e-05,1
G5,baseline,0.162474,0.000315587,7.4628e-05,1
G5,tuned,0.161777,0.000313408,7.0621e-05,1
G6,baseline,0.163215,0.000311243,8.5257e-05,1
G6,tuned,0.160699,0.000308084,7.0601e-05,1
G65,baseline,0.16458,0.000939084,6.903e-05,1
G65,tuned,0.164545,0.000918323,6.5478e-05,1
G67,baseline,0.163696,0.00109104,6.7158e-05,1
G67,tuned,0.16238,0.00129474,6.6044e-05,1
g7jac020sc,baseline,0.16087,0.0007913,7.741e-05,1
g7jac020sc,tuned,0.160439,0.000728638,7.1372e-05,1
g7jac120,baseline,0.163707,0.00513341,7.2704e-05,1
g7jac120,tuned,0.161082,0.00475692,6.7511e-05,1
g7jac120sc,baseline,0.164915,0.00532279,8.1676e-05,1
g7jac120sc,tuned,0.164243,0.00464281,7.0382e-05,1
g7jac140,baseline,0.162398,0.00449755,8.0093e-05,1
g7jac140,tuned,0.16134,0.00516492,7.0175e-05,1
GAP-road,baseline,0.162659,0.828924,0.000131249,1
GAP-road,tuned,0.160666,0.820769,0.000118526,1
garon2,baseline,0.166025,0.00406294,8.0848e-05,1
garon2,tuned,0.164133,0.00290741,6.7681e-05,1
GD01_a,baseline,0.163111,0.00016657,6.6824e-05,1
GD01_a,tuned,0.162008,0.000150349,6.2268e-05,1
GD02_a,baseline,0.164636,0.000175134,6.0401e-05,2
GD02_a,tuned,0.162214,0.000158883,6.1563e-05,2
GD06_Java,baseline,0.171377,0.000253007,8.3653e-05,1
GD06_Java,tuned,0.167767,0.000237863,7.2589e-05,1
GD95_a,baseline,0.170215,0.000168607,6.0329e-05,2
GD95_a,tuned,0.162042,0.000145956,5.8967e-05,2
GD96_d,baseline,0.166695,0.00017124,7.0095e-05,1
GD96_d,tuned,0.161766,0.000156375,6.3007e-05,1
GD98_c,baseline,0.164249,0.000166608,6.6878e-05,1
GD98_c,tuned,0.16091,0.000157453,5.9857e-05,1
gemat12,baseline,0.162426,0.00024139,7.3446e-05,1
gemat12,tuned,0.160781,0.000222363,6.9191e-05,1
Geo_1438,baseline,0.164522,0.583615,0.000125908,1
Geo_1438,tuned,0.162261,0.564427,0.000122865,1
GlossGT,baseline,0.162419,0.000173206,6.3688e-05,1
GlossGT,tuned,0.159621,0.000157314,6.1451e-05,1
G_n_pin_pout,baseline,0.16271,0.00677115,7.5996e-05,1
G_n_pin_pout,tuned,0.159514,0.00684145,7.002e-05,1
Goodwin_010,baseline,0.160799,0.000547883,7.3251e-05,1
Goodwin_010,tuned,0.1602,0.000655467,7.3701e-05,1
Goodwin_013,baseline,0.818103,0.00121972,9.8208e-05,1
