matrix,Version,Initialization,FeatureExtraction,Inference,Format
G60,baseline,0.00174399,0.00107888,1.302e-06,1
G60,tuned,0.00113007,0.00091383,3.2e-07,1
g7jac020sc,baseline,0.00196528,0.00110675,1.453e-06,1
g7jac020sc,tuned,0.00134624,0.000949086,2.9e-07,1
g7jac050sc,baseline,0.00175141,0.00122569,1.392e-06,1
g7jac050sc,tuned,0.00114533,0.000967511,3.11e-07,1
g7jac100,baseline,0.00193946,0.00118366,1.463e-06,1
g7jac100,tuned,0.00121843,0.00100998,2.81e-07,1
g7jac100sc,baseline,0.00174108,0.001214,1.392e-06,1
g7jac100sc,tuned,0.00113084,0.00101403,3e-07,1
Ga10As10H30,baseline,0.00203544,0.00226695,2.344e-06,1
Ga10As10H30,tuned,0.00139476,0.0017843,3.3e-07,1
gas_sensor,baseline,0.00197919,0.00159309,2.214e-06,1
gas_sensor,tuned,0.00126944,0.00129703,4.11e-07,1
GD96_a,baseline,0.00177453,0.00133725,1.302e-06,3
GD96_a,tuned,0.00127251,0.00089216,3.3e-07,3
GD97_c,baseline,0.00180467,0.00106543,1.312e-06,1
GD97_c,tuned,0.00111863,0.000899634,3.71e-07,1
GD98_c,baseline,0.00206374,0.00105252,1.242e-06,4
GD98_c,tuned,0.00138771,0.000890778,2.9e-07,4
gent113,baseline,0.00182416,0.00107367,1.272e-06,1
gent113,tuned,0.00130137,0.000953304,3.5e-07,1
GlossGT,baseline,0.00196468,0.00105702,1.323e-06,1
GlossGT,tuned,0.00134881,0.000900045,2.9e-07,1
goddardRocketProblem_1,baseline,0.00193603,0.00107424,1.513e-06,1
goddardRocketProblem_1,tuned,0.0013197,0.000905635,2.81e-07,1
goddardRocketProblem_2,baseline,0.00196717,0.00106759,1.373e-06,1
goddardRocketProblem_2,tuned,0.00133872,0.000900606,3.01e-07,1
Goodwin_010,baseline,0.00188025,0.0010788,1.543e-06,1
Goodwin_010,tuned,0.00127781,0.000917618,3.1e-07,1
Goodwin_013,baseline,0.00188745,0.00107476,1.322e-06,1
Goodwin_013,tuned,0.00127313,0.000917227,3.2e-07,1
Goodwin_023,baseline,0.00195041,0.0011865,1.433e-06,1
Goodwin_023,tuned,0.00135887,0.000963113,2.91e-07,1
Goodwin_071,baseline,0.00196761,0.00192313,2.064e-06,1
Goodwin_071,tuned,0.0013,0.00162174,3.7e-07,1
gr_30_30,baseline,0.00192248,0.0012942,1.252e-06,2
gr_30_30,tuned,0.00138362,0.00116258,2.81e-07,1
gre_1107,baseline,0.0023476,0.0010976,1.383e-06,3
gre_1107,tuned,0.00135234,0.000948024,3.61e-07,3
gre_115,baseline,0.00185645,0.00105696,1.352e-06,3
gre_115,tuned,0.00135324,0.00089744,3.1e-07,1
gre_216a,baseline,0.00177527,0.00105932,1.183e-06,1
gre_216a,tuned,0.00132026,0.000888774,2.7e-07,3
great-britain_osm,baseline,0.00198034,0.0135612,2.594e-06,1
great-britain_osm,tuned,0.00134494,0.0131761,3.1e-07,1
gridgena,baseline,0.00187855,0.00140985,2.164e-06,1
gridgena,tuned,0.00131235,0.00118417,3.41e-07,2
hangGlider_5,baseline,0.00195436,0.00110431,1.282e-06,1
hangGlider_5,tuned,0.0013669,0.00094597,2.41e-07,1
heart1,baseline,0.00189969,0.00170855,1.303e-06,1
heart1,tuned,0.00118572,0.00138215,3.3e-07,1
higgs-twitter,baseline,0.0020798,0.00260767,2.204e-06,1
higgs-twitter,tuned,0.00138994,0.0022162,3.8e-07,1
hor_131,baseline,0.00168252,0.00114026,1.533e-06,1
hor_131,tuned,0.00117352,0.000971418,3.01e-07,1
hugebubbles-00010,baseline,0.00213633,0.0403606,2.525e-06,1
hugebubbles-00010,tuned,0.00141908,0.0413685,2.81e-07,1
hydr1c,baseline,0.00192945,0.0010664,1.482e-06,1
hydr1c,tuned,0.00142528,0.000909242,3.71e-07,1
ibm32,baseline,0.00226907,0.00105271,1.223e-06,1
ibm32,tuned,0.00135189,0.000893523,4e-07,1
ibm_matrix_2,baseline,0.00202531,0.00152826,2.094e-06,1
ibm_matrix_2,tuned,0.00136835,0.00122389,3.01e-07,1
impcol_d,baseline,0.00163697,0.0010703,1.523e-06,1
impcol_d,tuned,0.00108591,0.000894324,2.7e-07,1
ins2,baseline,0.00205136,0.00218376,2.394e-06,0
ins2,tuned,0.00136214,0.00185034,2.51e-07,0
invextr1_new,baseline,0.00202452,0.00184012,2.184e-06,1
invextr1_new,tuned,0.00134159,0.00152437,3.71e-07,1
jagmesh7,baseline,0.00202981,0.0010648,1.743e-06,3
jagmesh7,tuned,0.00137722,0.000906567,3.7e-07,3
JapaneseVowelsSmall_10NN,baseline,0.00199688,0.00121235,1.363e-06,1
